Well Serial Num,Operator Name,Operator ID,Field ID,Field Name,Well Name,Well Num,Well Status Code,Well Status Code Description,Classification,Well Class Type Code,Well Class Type Code Description,API Num,Effective Date,Permit Date,Spud Date,Well Status Date,Section,Township,Range,Meridian,Parish Code,Parish Name,District Code,District Name,Ground Elevation,Latitude,Longitude,Product Type Code,Product Type Code Description,USDW Value,Area USDW Value,Source Area USDW Value,Measured Depth,Area Code,State Lease Num,Original Proposed Sand,Original Proposed Measured Depth,Original Proposed True Vertical Depth,Expiration Date
254755,ADAMAS ENERGY LLC,A1203,0041,ALABAMA BEND,HA RA SUL;OGRE ET AL 33-4 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17013222980000,01-MAR-2026,28-JUN-2024,09-JUL-2024,12-AUG-2025,033,16N,09W,W,07,BIENVILLE,6,SHREVEPORT,278.7,32.3365605633908,-93.2926035020322,20,GAS,,0,,22329,(1) - ONSHORE,,HAYNESVILLE,12900,23000,24-DEC-2024
252834,ADAMAS ENERGY LLC,A1203,0131,ASHLAND,HA RA SUE;LA MINERALS 18-19 HC,001,10,ACTIVE - PRODUCING,,,,17069205000000,01-MAR-2026,14-JUN-2021,09-JUL-2021,26-NOV-2021,018,13N,07W,W,35,NATCHITOCHES,6,SHREVEPORT,151.4,32.1179444093393,-93.1232207203927,20,GAS,,0,,20744,(1) - ONSHORE,,HAYNESVILLE SHALE,21172,13297,10-DEC-2021
253210,ADAMAS ENERGY LLC,A1203,0131,ASHLAND,HA RA SUN;ROWELL 16-21 HC,002,10,ACTIVE - PRODUCING,,,,17069205100000,01-MAR-2026,21-JAN-2022,27-JAN-2022,19-JUL-2022,016,13N,07W,W,35,NATCHITOCHES,6,SHREVEPORT,178.6,32.1109426635409,-93.0885264461602,20,GAS,,0,NO LOG FOUND,22344,(1) - ONSHORE,,HAYNESVILLE,22700,15400,19-JUL-2022
252376,ADAMAS ENERGY LLC,A1203,1464,BETHANY LONGSTREET,HA RA SU73;CTF LLC 33 H,002-ALT,10,ACTIVE - PRODUCING,,,,17031269200000,01-MAR-2026,01-JUL-2020,11-NOV-2020,30-DEC-2020,033,14N,15W,W,16,DE SOTO,6,SHREVEPORT,308,32.1652845800632,-93.914698282788,20,GAS,,0,,16995,(1) - ONSHORE,,HAYNESVILLE,17300,11900,30-JUN-2021
253266,ADAMAS ENERGY LLC,A1203,1464,BETHANY LONGSTREET,HA RA SU73;CTF LLC 33 H,003-ALT,10,ACTIVE - PRODUCING,,,,17031271120000,01-MAR-2026,18-FEB-2022,21-APR-2022,28-SEP-2022,033,14N,15W,W,16,DE SOTO,6,SHREVEPORT,310,32.1658376689004,-93.9067011162901,20,GAS,,0,,16830,(1) - ONSHORE,,HAYNESVILLE,16906,11770,16-AUG-2022
253267,ADAMAS ENERGY LLC,A1203,1464,BETHANY LONGSTREET,HA RA SU73;CTF LLC 33 H,004-ALT,10,ACTIVE - PRODUCING,,,,17031271130000,01-MAR-2026,18-FEB-2022,22-APR-2022,28-SEP-2022,033,14N,15W,W,16,DE SOTO,6,SHREVEPORT,311,32.1658382036707,-93.906652644578,20,GAS,,0,,17140,(1) - ONSHORE,,HAYNESVILLE,17101,11764,16-AUG-2022
253408,ADAMAS ENERGY LLC,A1203,1843,BRACKY BRANCH,HA RA SUJ;SCOTT 25&36-14-10 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17081217620000,01-MAR-2026,28-APR-2022,26-AUG-2022,23-JUN-2023,025,14N,10W,W,41,RED RIVER,6,SHREVEPORT,219,32.1772595489597,-93.3414666720332,20,GAS,,0,,22870,(1) - ONSHORE,,HAYNESVILLE,23082,12610,24-OCT-2022
253409,ADAMAS ENERGY LLC,A1203,1843,BRACKY BRANCH,HA RA SUJ;SCOTT 25&36-14-10 HC,002-ALT,10,ACTIVE - PRODUCING,,,,17081217630000,01-MAR-2026,28-APR-2022,25-AUG-2022,22-JUN-2023,025,14N,10W,W,41,RED RIVER,6,SHREVEPORT,219,32.1771770620775,-93.3414691515382,20,GAS,,0,,22915,(1) - ONSHORE,,HAYNESVILLE,23104,12615,24-OCT-2022
253522,ADAMAS ENERGY LLC,A1203,1843,BRACKY BRANCH,HA RA SUJ;GRAHAM 25&36 14-10HC,001-ALT,10,ACTIVE - PRODUCING,,,,17081217680000,01-MAR-2026,14-JUN-2022,31-JUL-2022,23-JUN-2023,025,14N,10W,W,41,RED RIVER,6,SHREVEPORT,221,32.1767021452817,-93.3500689369471,20,GAS,,0,,22836,(1) - ONSHORE,,HAYNESVILLE,23229,12719,10-DEC-2022
253523,ADAMAS ENERGY LLC,A1203,1843,BRACKY BRANCH,HA RA SUJ;GRAHAM 25&36 14-10HC,002-ALT,10,ACTIVE - PRODUCING,,,,17081217690000,01-MAR-2026,14-JUN-2022,02-AUG-2022,23-JUN-2023,025,14N,10W,W,41,RED RIVER,6,SHREVEPORT,221,32.1767027919216,-93.3499719768469,20,GAS,,0,,22949,(1) - ONSHORE,,HAYNESVILLE,23173,12715,10-DEC-2022
253524,ADAMAS ENERGY LLC,A1203,1843,BRACKY BRANCH,HA RA SUJ;GRAHAM 25&36 14-10HC,003-ALT,10,ACTIVE - PRODUCING,,,,17081217700000,01-MAR-2026,14-JUN-2022,03-AUG-2022,22-JUN-2023,025,14N,10W,W,41,RED RIVER,6,SHREVEPORT,221,32.1767034384878,-93.3498750167453,20,GAS,,0,,23022,(1) - ONSHORE,,HAYNESVILLE,23257,12715,10-DEC-2022
254618,ADAMAS ENERGY LLC,A1203,1843,BRACKY BRANCH,HA RA SUM; ALEX 31&30-14-9HC,001-ALT,10,ACTIVE - PRODUCING,,,,17081218380000,01-MAR-2026,27-MAR-2024,18-OCT-2024,31-MAY-2025,031,14N,09W,W,41,RED RIVER,6,SHREVEPORT,203,32.1494358476026,-93.3292559537026,20,GAS,,0,,23117,(1) - ONSHORE,,HAYNESVILLE,23623,12623,26-MAR-2025
254619,ADAMAS ENERGY LLC,A1203,1843,BRACKY BRANCH,HA RA SUM; ALEX 31&30-14-9HC,002-ALT,10,ACTIVE - PRODUCING,,,,17081218390000,01-MAR-2026,27-MAR-2024,16-OCT-2024,31-MAY-2025,031,14N,09W,W,41,RED RIVER,6,SHREVEPORT,203,32.1494363734417,-93.3291751771311,20,GAS,,0,,22801,(1) - ONSHORE,,HAYNESVILLE,23671,12721,26-MAR-2025
254929,ADAMAS ENERGY LLC,A1203,1843,BRACKY BRANCH,HA RA SUM;SPEED 31 H,001-ALT,10,ACTIVE - PRODUCING,,,,17081218970000,01-MAR-2026,20-NOV-2024,13-DEC-2024,31-MAY-2025,032,14N,09W,W,41,RED RIVER,6,SHREVEPORT,232,32.1622486469089,-93.3212337944809,20,GAS,,0,,17584,(1) - ONSHORE,,HAYNESVILLE,17900,13100,18-MAY-2025
254930,ADAMAS ENERGY LLC,A1203,1843,BRACKY BRANCH,HA RA SUN;SPEED 32 H,002-ALT,10,ACTIVE - PRODUCING,,,,17081218980000,01-MAR-2026,20-NOV-2024,12-DEC-2024,31-MAY-2025,032,14N,09W,W,41,RED RIVER,6,SHREVEPORT,233,32.1622491676595,-93.3211530066366,20,GAS,,0,,17422,(1) - ONSHORE,,HAYNESVILLE,17800,13000,18-MAY-2025
250790,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SUII;BLACKSTONE 10 H,001-ALT,10,ACTIVE - PRODUCING,,,,17031266130000,01-MAR-2026,07-FEB-2018,17-MAR-2018,30-AUG-2018,015,15N,13W,W,16,DE SOTO,6,SHREVEPORT,213.4,32.2958841372984,-93.6836619408076,20,GAS,,0,NO ELOG FOUND,16440,(1) - ONSHORE,,HAYNESVILLE,17000,12000,05-AUG-2018
250791,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SUII;BLACKSTONE 10 H,002-ALT,10,ACTIVE - PRODUCING,,,,17031266140000,01-MAR-2026,07-FEB-2018,28-MAR-2018,30-AUG-2018,015,15N,13W,W,16,DE SOTO,6,SHREVEPORT,205.7,32.2958291041102,-93.683667706326,20,GAS,,0,NO ELOG FOUND,16400,(1) - ONSHORE,,HAYNESVILLE,17000,12000,05-AUG-2018
250889,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SU142;DEVONDONNER30-31HC,002-ALT,10,ACTIVE - PRODUCING,,,,17031266270000,01-MAR-2026,22-MAR-2018,21-APR-2018,21-OCT-2018,030,15N,13W,W,16,DE SOTO,6,SHREVEPORT,272,32.2658304430637,-93.7405651310183,20,GAS,,0,,18530,(1) - ONSHORE,,HAYNESVILLE,18531,11627,17-SEP-2018
250904,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SU142;DEVON DONNER 30H,001,10,ACTIVE - PRODUCING,,,,17031264530000,01-MAR-2026,29-MAR-2018,23-MAY-2018,21-OCT-2018,030,15N,13W,W,16,DE SOTO,6,SHREVEPORT,272,32.2658313047447,-93.7407592676845,20,GAS,,0,,16603,(1) - ONSHORE,,HAYNESVILLE,16568,11627,24-SEP-2018
250941,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SU72;WHITE 16 H,003-ALT,10,ACTIVE - PRODUCING,,,,17031266400000,01-MAR-2026,23-APR-2018,29-JUN-2018,16-OCT-2018,016,15N,13W,W,16,DE SOTO,6,SHREVEPORT,247.9,32.2952564383073,-93.7040434286797,20,GAS,,0,,16656,(1) - ONSHORE,,HAYNESVILLE,16900,12300,19-OCT-2018
250942,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SU72;WHITE 16 H,004-ALT,10,ACTIVE - PRODUCING,,,,17031266410000,01-MAR-2026,23-APR-2018,18-JUN-2018,16-OCT-2018,016,15N,13W,W,16,DE SOTO,6,SHREVEPORT,246.8,32.2952570487383,-93.7039787078442,20,GAS,,0,,16562,(1) - ONSHORE,,HAYNESVILLE,16900,12300,19-OCT-2018
250943,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SU72;WHITE 16 H,005-ALT,10,ACTIVE - PRODUCING,,,,17031266420000,01-MAR-2026,23-APR-2018,05-JUN-2018,16-OCT-2018,016,15N,13W,W,16,DE SOTO,6,SHREVEPORT,248.7,32.2952548799646,-93.7039171871133,20,GAS,,0,,16453,(1) - ONSHORE,,HAYNESVILLE,16900,12300,19-OCT-2018
250946,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SUXX;CAS MINERALS16-21HC,001,10,ACTIVE - PRODUCING,,,,17017361720000,01-MAR-2026,24-APR-2018,28-MAY-2018,12-APR-2019,009,15N,12W,W,09,CADDO,6,SHREVEPORT,144.6,32.2960835045616,-93.6034037678453,20,GAS,,0,,21667,(1) - ONSHORE,,HAYNESVILLE,22000,12000,20-OCT-2018
250947,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SUXX;CAS MINERALS16-21HC,002-ALT,10,ACTIVE - PRODUCING,,,,17017361730000,01-MAR-2026,24-APR-2018,31-MAY-2018,12-APR-2019,009,15N,12W,W,09,CADDO,6,SHREVEPORT,144.6,32.2960757899234,-93.6033421831006,20,GAS,,0,,21630,(1) - ONSHORE,,HAYNESVILLE,22000,12000,20-OCT-2018
250948,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SUXX;CAS MINERALS16-21HC,003-ALT,10,ACTIVE - PRODUCING,,,,17017361740000,01-MAR-2026,24-APR-2018,01-JUN-2018,12-APR-2019,009,15N,12W,W,09,CADDO,6,SHREVEPORT,144.7,32.2960708519063,-93.6032773951916,20,GAS,,0,,21557,(1) - ONSHORE,,HAYNESVILLE,22000,12000,20-OCT-2018
250949,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SUXX;CAS MINERALS16-21HC,004-ALT,10,ACTIVE - PRODUCING,,,,17017361750000,01-MAR-2026,24-APR-2018,23-MAY-2018,02-APR-2019,009,15N,12W,W,09,CADDO,6,SHREVEPORT,146.1,32.2974453133267,-93.5975393903939,20,GAS,,0,,21528,(1) - ONSHORE,,HAYNESVILLE,22000,12000,20-OCT-2018
250950,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SUXX;CAS MINERALS16-21HC,005-ALT,10,ACTIVE - PRODUCING,,,,17017361760000,01-MAR-2026,24-APR-2018,25-MAY-2018,02-APR-2019,009,15N,12W,W,09,CADDO,6,SHREVEPORT,146.2,32.2973930048513,-93.5975484764679,20,GAS,,0,,21620,(1) - ONSHORE,,HAYNESVILLE,22000,12000,20-OCT-2018
250964,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SUII;BLACKSTONE 10 H,004,10,ACTIVE - PRODUCING,,,,17031266450000,01-MAR-2026,30-APR-2018,01-MAY-2018,30-AUG-2018,015,15N,13W,W,16,DE SOTO,6,SHREVEPORT,213.3,32.2959391404802,-93.6836594113546,20,GAS,,0,NO ELOG FOUND,16435,(1) - ONSHORE,,HAYNESVILLE,17000,12000,26-OCT-2018
251081,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SUPP;J M PEACE 24-13 HC,002-ALT,10,ACTIVE - PRODUCING,,,,17031266630000,01-MAR-2026,18-JUN-2018,13-SEP-2018,02-JUN-2019,024,15N,13W,W,16,DE SOTO,6,SHREVEPORT,168.46,32.2685219381425,-93.6534953105517,20,GAS,,0,,21630,(1) - ONSHORE,,HAYNESVILLE,21700,12000,14-DEC-2018
251083,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SUPP;PACE 24-13 HC,002-ALT,10,ACTIVE - PRODUCING,,,,17031266650000,01-MAR-2026,18-JUN-2018,06-DEC-2018,02-JUN-2019,024,15N,13W,W,16,DE SOTO,6,SHREVEPORT,185.8,32.2682858543181,-93.6580123143569,20,GAS,,0,,21225,(1) - ONSHORE,,HAYNESVILLE,21700,12000,14-DEC-2018
251485,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SUPP;PACE 24-13 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17031266640000,01-MAR-2026,17-DEC-2018,17-DEC-2018,02-JUN-2019,024,15N,13W,W,16,DE SOTO,6,SHREVEPORT,185.8,32.268340828071,-93.6580130054323,20,GAS,,0,,21231,(1) - ONSHORE,,HAYENSVILLE,21700,12000,14-JUN-2019
252145,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SUSS;W MEIER 27 H,001-ALT,10,ACTIVE - PRODUCING,,,,17031268700000,01-MAR-2026,10-DEC-2019,22-JAN-2020,04-MAY-2020,022,15N,13W,W,16,DE SOTO,6,SHREVEPORT,205.7,32.2690203151185,-93.6893477322214,20,GAS,,0,,16297,(1) - ONSHORE,,HAYNESVILLE,16900,12500,06-JUN-2020
252229,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SUII;FEIBEL 10 H,001-ALT,10,ACTIVE - PRODUCING,,,,17031268880000,01-MAR-2026,20-FEB-2020,14-APR-2020,06-JUL-2020,015,15N,13W,W,16,DE SOTO,6,SHREVEPORT,224.6,32.2953925513601,-93.6912936208952,20,GAS,,0,,16514,(1) - ONSHORE,,HAYNESVILLE,17000,12000,17-AUG-2020
252230,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SUII;FEIBEL 10 H,002-ALT,10,ACTIVE - PRODUCING,,,,17031268890000,01-MAR-2026,20-FEB-2020,03-APR-2020,06-JUL-2020,015,15N,13W,W,16,DE SOTO,6,SHREVEPORT,224.6,32.2953402966831,-93.6912961813249,20,GAS,,0,,16446,(1) - ONSHORE,,HAYNESVILLE,17000,12000,17-AUG-2020
252231,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SUII;FEIBEL 10 H,003-ALT,10,ACTIVE - PRODUCING,,,,17031268900000,01-MAR-2026,20-FEB-2020,23-MAR-2020,06-JUL-2020,015,15N,13W,W,16,DE SOTO,6,SHREVEPORT,224.6,32.2952852933484,-93.6912987061927,20,GAS,,0,,16475,(1) - ONSHORE,,HAYNESVILLE,17000,12000,17-AUG-2020
252271,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SU72;WHITE 16 H,006-ALT,10,ACTIVE - PRODUCING,,,,17031269010000,01-MAR-2026,16-MAR-2020,24-APR-2020,01-AUG-2020,016,15N,13W,W,16,DE SOTO,6,SHREVEPORT,243.8,32.2952545725828,-93.7036582678386,20,GAS,,0,,16636,(1) - ONSHORE,,HAYNESVILLE,16741,11491,11-SEP-2020
252272,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SU72;WHITE 16 H,007-ALT,10,ACTIVE - PRODUCING,,,,17031269020000,01-MAR-2026,16-MAR-2020,22-APR-2020,01-AUG-2020,016,15N,13W,W,16,DE SOTO,6,SHREVEPORT,243.8,32.2952551828184,-93.7035935470018,20,GAS,,0,,16667,(1) - ONSHORE,,HAYNESVILLE,16743,11461,11-SEP-2020
252531,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SUKK;DOYLE 14-23 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17031269530000,01-MAR-2026,29-OCT-2020,27-NOV-2020,12-SEP-2021,014,15N,13W,W,16,DE SOTO,6,SHREVEPORT,198.4,32.2957365825163,-93.6629273602218,20,GAS,,0,,21197,(1) - ONSHORE,,HAYNESVILLE,22370,11306,26-APR-2021
252538,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SUKK;DOYLE 14-23-26 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17031269540000,01-MAR-2026,30-OCT-2020,30-NOV-2020,12-SEP-2021,014,15N,13W,W,16,DE SOTO,6,SHREVEPORT,198.4,32.29584652914,-93.6629287486642,20,GAS,,0,,22410,(1) - ONSHORE,,HAYNESVILLE,22149,11285,27-APR-2021
252539,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SUKK;DOYLE 14-23-26 HC,002-ALT,10,ACTIVE - PRODUCING,,,,17031269550000,01-MAR-2026,30-OCT-2020,29-NOV-2020,12-SEP-2021,014,15N,13W,W,16,DE SOTO,6,SHREVEPORT,198.4,32.2957915558286,-93.6629280544426,20,GAS,,0,,22272,(1) - ONSHORE,,HAYNESVILLE,22238,11306,27-APR-2021
252552,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SURR;JH WHITE 26-23-14HC,001-ALT,10,ACTIVE - PRODUCING,,,,17031269650000,01-MAR-2026,12-NOV-2020,15-DEC-2020,12-SEP-2021,026,15N,13W,W,16,DE SOTO,6,SHREVEPORT,220.8,32.2663378923879,-93.6771252847778,20,GAS,,0,,18033,(1) - ONSHORE,,HAYNESVILLE,18048,11253,10-MAY-2021
252553,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SURR;JH WHITE 26-23-14HC,002-ALT,10,ACTIVE - PRODUCING,,,,17031269660000,01-MAR-2026,12-NOV-2020,01-DEC-2020,12-SEP-2021,026,15N,13W,W,16,DE SOTO,6,SHREVEPORT,220.8,32.2663400442893,-93.677190020565,20,GAS,,0,,22581,(1) - ONSHORE,,HAYNESVILLE,22596,11280,10-MAY-2021
252554,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SURR;JH WHITE 26-23-14HC,003-ALT,10,ACTIVE - PRODUCING,,,,17031269670000,01-MAR-2026,12-NOV-2020,18-NOV-2020,12-SEP-2021,026,15N,13W,W,16,DE SOTO,6,SHREVEPORT,220.8,32.2663421961579,-93.6772547563553,20,GAS,,0,,22570,(1) - ONSHORE,,HAYNESVILLE,22626,11281,10-MAY-2021
253505,ADAMAS ENERGY LLC,A1203,2360,CASPIANA,HA RA SURR;FLORSHEIM 26,005-ALT,10,ACTIVE - PRODUCING,,,,17031271610000,01-MAR-2026,06-JUN-2022,19-JUN-2022,10-NOV-2022,026,15N,13W,W,16,DE SOTO,6,SHREVEPORT,228.8,32.2655371786412,-93.6715307778817,20,GAS,,0,,15587,(1) - ONSHORE,,HAYNESVILLE,15600,10713,02-DEC-2022
252877,ADAMAS ENERGY LLC,A1203,2428,CEDAR GROVE,HA RA SUD;COWLEY 25-24 HC,001-ALT,10,ACTIVE - PRODUCING,,,,17015252210000,01-MAR-2026,12-JUL-2021,19-AUG-2021,26-DEC-2021,025,17N,13W,W,08,BOSSIER,6,SHREVEPORT,165.7,32.4253708004679,-93.658976016218,20,GAS,,0,,21831,(1) - ONSHORE,,HAYNESVILLE SHALE,21816,11396,07-JAN-2022
252878,ADAMAS ENERGY LLC,A1203,2428,CEDAR GROVE,HA RA SUD;COWLEY 25-24 HC,002-ALT,10,ACTIVE - PRODUCING,,,,17015252220000,01-MAR-2026,12-JUL-2021,04-SEP-2021,26-DEC-2021,025,17N,13W,W,08,BOSSIER,6,SHREVEPORT,165.7,32.4254061791361,-93.659015354288,20,GAS,,0,,21685,(1) - ONSHORE,,HAYNEVILLE SHALE,21660,11400,07-JAN-2022
252879,ADAMAS ENERGY LLC,A1203,2428,CEDAR GROVE,HA RA SUD;COWLEY 25-24 HC,003-ALT,10,ACTIVE - PRODUCING,,,,17015252230000,01-MAR-2026,12-JUL-2021,25-JUL-2021,26-DEC-2021,025,17N,13W,W,08,BOSSIER,6,SHREVEPORT,165.7,32.4257489236525,-93.6585043510846,20,GAS,,0,,21683,(1) - ONSHORE,,HAYNESVILLE SHALE,21681,11404,07-JAN-2022
252880,ADAMAS ENERGY LLC,A1203,2428,CEDAR GROVE,HA RA SUD;COWLEY 25-24 HC,004-ALT,10,ACTIVE - PRODUCING,,,,17015252240000,01-MAR-2026,12-JUL-2021,24-JUL-2021,26-DEC-2021,025,17N,13W,W,08,BOSSIER,6,SHREVEPORT,165.7,32.4257107962693,-93.658464978438,20,GAS,,0,,21892,(1) - ONSHORE,,HAYNESVILLE SHALE,21838,11372,07-JAN-2022
251382,ADAMAS ENERGY LLC,A1203,2584,CHEMARD LAKE,HA RA SUA;RAMBIN 12&01-11-11HC,001-ALT,10,ACTIVE - PRODUCING,,,,17031267170000,01-MAR-2026,25-OCT-2018,08-JAN-2019,01-JUL-2019,013,11N,11W,W,16,DE SOTO,6,SHREVEPORT,129.4,31.94609991473,-93.4515440794869,20,GAS,,0,,20741,(1) - ONSHORE,,HAYNESVILLE,20800,12900,22-APR-2019
251383,ADAMAS ENERGY LLC,A1203,2584,CHEMARD LAKE,HA RA SUA;RAMBIN 12&01-11-11HC,002-ALT,10,ACTIVE - PRODUCING,,,,17031267180000,01-MAR-2026,25-OCT-2018,10-JAN-2019,01-JUL-2019,013,11N,11W,W,16,DE SOTO,6,SHREVEPORT,129.4,31.9461006378541,-93.4514473615785,20,GAS,,0,,20193,(1) - ONSHORE,,HAYNESVILLE,20800,12900,22-APR-2019
253922,ADAMAS ENERGY LLC,A1203,2584,CHEMARD LAKE,HA RA SUI;UTLEY 11 H,002-ALT,10,ACTIVE - PRODUCING,,,,17031272450000,01-MAR-2026,29-NOV-2022,31-DEC-2022,18-OCT-2024,014,11N,11W,W,16,DE SOTO,6,SHREVEPORT,148,31.9460790844515,-93.4583501060183,20,GAS,,0,,16898,(1) - ONSHORE,,BOSSIER,17960,11960,27-MAY-2023
253928,ADAMAS ENERGY LLC,A1203,2584,CHEMARD LAKE,HA RA SUI;UTLEY 11 H,003-ALT,10,ACTIVE - PRODUCING,,,,17031272480000,01-MAR-2026,29-NOV-2022,30-DEC-2022,18-OCT-2024,014,11N,11W,W,16,DE SOTO,6,SHREVEPORT,142,31.9461615526419,-93.4583509610916,20,GAS,,0,,17827,(1) - ONSHORE,,HAYNEVILLE,18545,12545,27-MAY-2023
253929,ADAMAS ENERGY LLC,A1203,2584,CHEMARD LAKE,HA RA SUI;UTLEY 11 H,004-ALT,10,ACTIVE - PRODUCING,,,,17031272490000,01-MAR-2026,29-NOV-2022,29-DEC-2022,18-OCT-2024,014,11N,11W,W,16,DE SOTO,6,SHREVEPORT,139,31.946244020831,-93.4583518161664,20,GAS,,0,,16849,(1) - ONSHORE,,BOSSIER,17930,11930,27-MAY-2023
250738,ADAMAS ENERGY LLC,A1203,3608,ELM GROVE,LCV RA SUVV;MOON LAKE 16-9-4HC,001-ALT,10,ACTIVE - PRODUCING,,,,17015251130000,01-MAR-2026,24-JAN-2018,09-FEB-2018,11-JUN-2018,016,16N,12W,W,08,BOSSIER,6,SHREVEPORT,155.8,32.3746586053189,-93.6085472335812,20,GAS,,0,,18728,(1) - ONSHORE,,L COTTON VALLEY,23000,10900,22-JUL-2018
251199,ADAMAS ENERGY LLC,A1203,3608,ELM GROVE,HA RA SUN;DEAN 20 H,001,10,ACTIVE - PRODUCING,,,,17017362170000,01-MAR-2026,07-AUG-2018,30-AUG-2018,30-JUN-2019,017,16N,13W,W,09,CADDO,6,SHREVEPORT,202,32.3707751866431,-93.7237925933279,20,GAS,,0,NO ELOG FOUND,16423,(1) - ONSHORE,,HAYNESVILLE,16900,11800,02-FEB-2019
251200,ADAMAS ENERGY LLC,A1203,3608,ELM GROVE,HA RA SUN;DEAN 20 H,002-ALT,10,ACTIVE - PRODUCING,,,,17017362180000,01-MAR-2026,07-AUG-2018,11-SEP-2018,30-JUN-2019,017,16N,13W,W,09,CADDO,6,SHREVEPORT,201,32.3707229324717,-93.7237951373722,20,GAS,,0,NO ELOG FOUND,16450,(1) - ONSHORE,,HAYNESVILLE,17000,11800,02-FEB-2019
251202,ADAMAS ENERGY LLC,A1203,3608,ELM GROVE,HA RA SUL;DEAN 17 H,003-ALT,10,ACTIVE - PRODUCING,,,,17017362200000,01-MAR-2026,07-AUG-2018,03-OCT-2018,22-JAN-2019,017,16N,13W,W,09,CADDO,6,SHREVEPORT,202,32.3706130200338,-93.723790436262,20,GAS,,0,NO ELOG FOUND,16588,(1) - ONSHORE,,HAYNESVILLE,17000,11800,02-FEB-2019
251421,ADAMAS ENERGY LLC,A1203,3608,ELM GROVE,HA RA SUM;J J GIGLIO 19,002-ALT,10,ACTIVE - PRODUCING,,,,17017362380000,01-MAR-2026,15-NOV-2018,10-FEB-2019,27-JUN-2019,019,16N,13W,W,09,CADDO,6,SHREVEPORT,177.75,32.3663514039305,-93.7443561831605,20,GAS,,0,NO ELOG FOUND,16120,(1) - ONSHORE,,HAYNESVILLE,17000,11301,13-MAY-2019
251422,ADAMAS ENERGY LLC,A1203,3608,ELM GROVE,HA RA SUM;J J GIGLIO 19,003-ALT,10,ACTIVE - PRODUCING,,,,17017362390000,01-MAR-2026,15-NOV-2018,30-JAN-2019,27-JUN-2019,019,16N,13W,W,09,CADDO,6,SHREVEPORT,177.15,32.3664063755945,-93.7443569266405,20,GAS,,0,NO ELOG FOUND,16417,(1) - ONSHORE,,HAYNESVILLE,17000,11301,13-MAY-2019
251423,ADAMAS ENERGY LLC,A1203,3608,ELM GROVE,HA RA SUM;J J GIGLIO 19,004-ALT,10,ACTIVE - PRODUCING,,,,17017362400000,01-MAR-2026,15-NOV-2018,15-JAN-2019,27-JUN-2019,019,16N,13W,W,09,CADDO,6,SHREVEPORT,176.22,32.3664613472576,-93.7443576701214,20,GAS,,0,NO ELOG FOUND,16473,(1) - ONSHORE,,HAYNESVILLE,17000,11301,13-MAY-2019
251635,ADAMAS ENERGY LLC,A1203,3608,ELM GROVE,HA RA SU143;HODGES FAMILY 19 H,001,10,ACTIVE - PRODUCING,,,,17015251470000,01-MAR-2026,26-MAR-2019,06-AUG-2019,08-NOV-2019,019,16N,10W,W,08,BOSSIER,6,SHREVEPORT,189.8,32.3651918657182,-93.4353423225887,20,GAS,,0,,16685,(1) - ONSHORE,,HAYNESVILLE,16795,11695,24-MAR-2020
